date,latitude,longitude,station_id,AOD,source,year,month,day,season,AOD_lag_1,AOD_lag_3,AOD_weekly_average,humidity_corrected_AOD,aod_boundary_layer_ratio,ventilation_index,aerosol_intensity
2023-07-29,13.165,80.263,STN_005,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,17.456,78.441,STN_006,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,25.611,85.093,STN_007,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,18.531,73.849,STN_008,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,30.733,76.789,STN_009,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,26.847,80.947,STN_010,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,22.719,75.857,STN_011,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-29,23.259,77.413,STN_012,0.44,MODIS_MAIAC,2023,7,29,Monsoon,0.43,0.41,0.41000000000000003,0.48400000000000004,0.00044,4.4,Medium
2023-07-30,28.647,77.315,STN_001,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,19.055,72.842,STN_002,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,13.035,77.598,STN_003,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,22.544,88.342,STN_004,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,13.165,80.263,STN_005,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,17.456,78.441,STN_006,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,25.611,85.093,STN_007,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,18.531,73.849,STN_008,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,30.733,76.789,STN_009,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,26.847,80.947,STN_010,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,22.719,75.857,STN_011,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-30,23.259,77.413,STN_012,0.36,MODIS_MAIAC,2023,7,30,Monsoon,0.44,0.42,0.40714285714285714,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-07-31,28.647,77.315,STN_001,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,19.055,72.842,STN_002,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,13.035,77.598,STN_003,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,22.544,88.342,STN_004,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,13.165,80.263,STN_005,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,17.456,78.441,STN_006,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,25.611,85.093,STN_007,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,18.531,73.849,STN_008,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,30.733,76.789,STN_009,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,26.847,80.947,STN_010,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,22.719,75.857,STN_011,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-07-31,23.259,77.413,STN_012,0.37,MODIS_MAIAC,2023,7,31,Monsoon,0.36,0.43,0.4042857142857143,0.40700000000000003,0.00037,3.7,Medium
2023-08-01,28.647,77.315,STN_001,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,19.055,72.842,STN_002,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,13.035,77.598,STN_003,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,22.544,88.342,STN_004,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,13.165,80.263,STN_005,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,17.456,78.441,STN_006,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,25.611,85.093,STN_007,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,18.531,73.849,STN_008,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,30.733,76.789,STN_009,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,26.847,80.947,STN_010,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,22.719,75.857,STN_011,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-01,23.259,77.413,STN_012,0.35,MODIS_MAIAC,2023,8,1,Monsoon,0.37,0.44,0.39714285714285713,0.385,0.00035,3.5,Medium
2023-08-02,28.647,77.315,STN_001,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,19.055,72.842,STN_002,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,13.035,77.598,STN_003,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,22.544,88.342,STN_004,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,13.165,80.263,STN_005,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,17.456,78.441,STN_006,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,25.611,85.093,STN_007,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,18.531,73.849,STN_008,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,30.733,76.789,STN_009,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,26.847,80.947,STN_010,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,22.719,75.857,STN_011,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-02,23.259,77.413,STN_012,0.36,MODIS_MAIAC,2023,8,2,Monsoon,0.35,0.36,0.38999999999999996,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-03,28.647,77.315,STN_001,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,19.055,72.842,STN_002,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,13.035,77.598,STN_003,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,22.544,88.342,STN_004,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,13.165,80.263,STN_005,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,17.456,78.441,STN_006,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,25.611,85.093,STN_007,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,18.531,73.849,STN_008,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,30.733,76.789,STN_009,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,26.847,80.947,STN_010,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,22.719,75.857,STN_011,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-03,23.259,77.413,STN_012,0.37,MODIS_MAIAC,2023,8,3,Monsoon,0.36,0.37,0.38285714285714284,0.40700000000000003,0.00037,3.7,Medium
2023-08-04,28.647,77.315,STN_001,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,19.055,72.842,STN_002,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,13.035,77.598,STN_003,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,22.544,88.342,STN_004,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,13.165,80.263,STN_005,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,17.456,78.441,STN_006,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,25.611,85.093,STN_007,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,18.531,73.849,STN_008,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,30.733,76.789,STN_009,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,26.847,80.947,STN_010,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,22.719,75.857,STN_011,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-04,23.259,77.413,STN_012,0.38,MODIS_MAIAC,2023,8,4,Monsoon,0.37,0.35,0.3757142857142857,0.41800000000000004,0.00038,3.8,Medium
2023-08-05,28.647,77.315,STN_001,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,19.055,72.842,STN_002,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,13.035,77.598,STN_003,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,22.544,88.342,STN_004,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,13.165,80.263,STN_005,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,17.456,78.441,STN_006,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,25.611,85.093,STN_007,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,18.531,73.849,STN_008,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,30.733,76.789,STN_009,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,26.847,80.947,STN_010,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,22.719,75.857,STN_011,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-05,23.259,77.413,STN_012,0.39,MODIS_MAIAC,2023,8,5,Monsoon,0.38,0.36,0.3685714285714285,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-08-06,28.647,77.315,STN_001,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,19.055,72.842,STN_002,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,13.035,77.598,STN_003,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,22.544,88.342,STN_004,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,13.165,80.263,STN_005,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,17.456,78.441,STN_006,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,25.611,85.093,STN_007,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,18.531,73.849,STN_008,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,30.733,76.789,STN_009,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,26.847,80.947,STN_010,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,22.719,75.857,STN_011,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-06,23.259,77.413,STN_012,0.4,MODIS_MAIAC,2023,8,6,Monsoon,0.39,0.37,0.3742857142857143,0.44000000000000006,0.0004,4.0,Medium
2023-08-07,28.647,77.315,STN_001,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,19.055,72.842,STN_002,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,13.035,77.598,STN_003,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,22.544,88.342,STN_004,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,13.165,80.263,STN_005,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,17.456,78.441,STN_006,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,25.611,85.093,STN_007,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,18.531,73.849,STN_008,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,30.733,76.789,STN_009,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,26.847,80.947,STN_010,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,22.719,75.857,STN_011,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-07,23.259,77.413,STN_012,0.41,MODIS_MAIAC,2023,8,7,Monsoon,0.4,0.38,0.37999999999999995,0.451,0.00041,4.1,Medium
2023-08-08,28.647,77.315,STN_001,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,19.055,72.842,STN_002,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,13.035,77.598,STN_003,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,22.544,88.342,STN_004,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,13.165,80.263,STN_005,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,17.456,78.441,STN_006,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,25.611,85.093,STN_007,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,18.531,73.849,STN_008,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,30.733,76.789,STN_009,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,26.847,80.947,STN_010,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,22.719,75.857,STN_011,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-08,23.259,77.413,STN_012,0.42,MODIS_MAIAC,2023,8,8,Monsoon,0.41,0.39,0.39,0.462,0.00041999999999999996,4.2,Medium
2023-08-09,28.647,77.315,STN_001,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,19.055,72.842,STN_002,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,13.035,77.598,STN_003,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,22.544,88.342,STN_004,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,13.165,80.263,STN_005,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,17.456,78.441,STN_006,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,25.611,85.093,STN_007,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,18.531,73.849,STN_008,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,30.733,76.789,STN_009,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,26.847,80.947,STN_010,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,22.719,75.857,STN_011,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-09,23.259,77.413,STN_012,0.43,MODIS_MAIAC,2023,8,9,Monsoon,0.42,0.4,0.4,0.47300000000000003,0.00043,4.3,Medium
2023-08-10,28.647,77.315,STN_001,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,19.055,72.842,STN_002,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,13.035,77.598,STN_003,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,22.544,88.342,STN_004,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,13.165,80.263,STN_005,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,17.456,78.441,STN_006,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,25.611,85.093,STN_007,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,18.531,73.849,STN_008,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,30.733,76.789,STN_009,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,26.847,80.947,STN_010,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,22.719,75.857,STN_011,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-10,23.259,77.413,STN_012,0.35,MODIS_MAIAC,2023,8,10,Monsoon,0.43,0.41,0.3971428571428572,0.385,0.00035,3.5,Medium
2023-08-11,28.647,77.315,STN_001,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,19.055,72.842,STN_002,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,13.035,77.598,STN_003,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,22.544,88.342,STN_004,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,13.165,80.263,STN_005,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,17.456,78.441,STN_006,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,25.611,85.093,STN_007,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-08-11,18.531,73.849,STN_008,0.36,MODIS_MAIAC,2023,8,11,Monsoon,0.35,0.42,0.3942857142857143,0.396,0.00035999999999999997,3.5999999999999996,Medium
